state,location1,roster_link,CountyWebPage,ManualSearch,Webpagesherifforcounty,Search,Notes,facilityname,location,searchhowisrostersearched,notesanythinghelpfultosearcher,webpagewhererosterisfoundsherrif,location2
Ohio,vinton,None,http://www.vintoncounty.com/,,,,,,,,,,
Ohio,warren,None,http://www.co.warren.oh.us/,,,,,,,,,,
Ohio,wood,None,,http://txwoododyprod.tylerhost.net/PublicAccess/JailingSearch.aspx?ID=400,,,,,,,,,
Ohio,wyandot,None,http://www.co.wyandot.oh.us/index.php,,,,,,,,,,
Okalhoma,adair,None,http://ltap.okstate.edu/adair.htm,,,,,,,,,,
Okalhoma,caddo,None,http://www.caddocounty911.org/,,,,,,,,,,
Okalhoma,canadian,None,http://www.canadiancounty.org,,,,,,,,,,
Okalhoma,carter,None,http://cartercountyok.us/,,,,,,,,,,
Okalhoma,cherokee,https://www.cherokeecountykssheriff.com/page.php?id=8,,,,,,,,,,,
Okalhoma,cimarron,None,https://www.oscn.net/applications/oscn/start.asp?viewType=COUNTYINFO&county=CIMARRON,,,,,,,,,,
Okalhoma,creek,None,http://www.creekcountyonline.com/,,,,,,,,,,
Okalhoma,ellis,None,http://oces.okstate.edu/ellis,,,,,,,,,,
Okalhoma,grady,http://www.gclec.com:81/27190001/jailwebip.html,,,,,,,,,,,
Okalhoma,hughes,None,https://okcountyrecords.com/search/hughes,,,,,,,,,,
Okalhoma,jefferson,None,http://jefferson.okcountyassessors.org/,,,,,,,,,,
Okalhoma,johnston,None,http://www.johnstoncountyassessor.org/,,,,,,,,,,
Okalhoma,lincoln,None,http://lincolnassessor.org/,,,,,,,,,,
Okalhoma,logan,None,https://www.logancountyok.com/,,,,,,,,,,
Okalhoma,love,None,http://www.lovecountyokla.org/,,,,,,,,,,
Okalhoma,murray,None,http://www.tmconsulting.us.com/visitor/visitor_home.php?cnty=murray,,,,,,,,,,
Okalhoma,noble,None,http://www.noblecountyok.com/,,,,,,,,,,
Okalhoma,oaklahoma ,https://www.oklahomacounty.org/cosheriff/,,,,,,,,,,,
Okalhoma,pawnee,http://okpawnee.jailsoftware.com/InmateRoster.php,,,,,,,,,,,
Okalhoma,rogermills,None,https://www.rogermills.org/,,,,,,,,,,
Okalhoma,rogers,http://www.rcsheriff.org/roster.php,,,,,,,,,,,
Okalhoma,sequoyah,None,http://www.tmconsulting.us.com/visitor/visitor_home.php?cnty=Sequoyah,,,,,,,,,,
Okalhoma,texas,None,,https://www.countyjailinmatesearch.com/texas-inmate-search.html,,,,,,,,,
Okalhoma,tulsa,http://iic.tulsacounty.org/expInmateBookings/BookingIndex,,,,,,,,,,,
Okalhoma,wagoner,None,https://www.ok.gov/wagonercounty/,,,,,,,,,,
Okalhoma,washita,None,http://washita.oklahoma.usassessor.com/,,,,,,,,,,
Oregon,baker,None,http://www.bakercounty.org/,,,,,,,,,,
Oregon,benton,None,https://www.co.benton.or.us/,,,,,,,,,,
Oregon,clackamas,None,http://www.clackamas.us/,,,,,,,,,,
Oregon,grant,None,http://www.gcoregonlive2.com/,,,,,,,,,,
Oregon,harney,None,https://www.co.harney.or.us/,,,,,,,,,,
Oregon,hood,None,http://www.co.hood-river.or.us/,,,,,,,,,,
Oregon,jefferson,None,https://www.jeffco.net/,,,,,,,,,,
Oregon,klamath,None,https://www.klamathcounty.org/,,,,,,,,,,
Oregon,lake,None,http://www.lakecountyor.org/,,,,,,,,,,
Oregon,lincoln,None,http://www.co.lincoln.or.us/,,,,,,,,,,
Oregon,malheur,None,https://www.malheurco.org/,,,,,,,,,,
Oregon,marion,http://apps.co.marion.or.us/jailrosters/mccfi_mcso.htm,,,,,,,,,,,
Oregon,mult,http://www.mcso.us/PAID/Home/SearchResults,,,,,,,,,,,
Oregon,multnomah,http://www.mcso.us/PAID/Home/SearchResults,,,,,,,,,,,
Oregon,norcor,http://www.norcor.co/adult/inmates/,,,,,,,,,,,
Oregon,polk,None,http://www.co.polk.or.us/,,,,,,,,,,
Oregon,sherman,None,https://www.co.sherman.or.us/,,,,,,,,,,
Oregon,umatilla,https://ucso.crimegraphics.com/2013/default.aspx?InitialTab=8,,,,,,,,,,,
Oregon,union,http://web.union-county.org:8080/inmates/list,,,,,,,,,,,
Oregon,wasco,None,https://www.co.wasco.or.us/,,,,,,,,,,
Oregon,washington,https://www.co.washington.or.us/Sheriff/Jail/who-is-in-custody.cfm?alpha=A,,,,,,,,,,,
Pennsylavania,adams,None,http://www.adamscounty.us/Pages/default.aspx,,,,,,,,,,
Pennsylavania,allegheny,None,https://www.alleghenycounty.us/,,,,,,,,,,
Pennsylavania,armstrong,None,http://co.armstrong.pa.us/,,,,,,,,,,
Pennsylavania,bradford,http://smartweb.bradfordsheriff.org/smartwebclient/Jail.aspx,,,,,,,,,,,
Pennsylavania,bucks,None,,http://inmatelookup.co.bucks.pa.us:8082/IML,,,,,,,,,
Pennsylavania,centre,None,http://centrecountypa.gov,,,,,,,,,,
Pennsylavania,chester,None,https://www.chesco.org/,,,,,,,,,,
Pennsylavania,columbia,None,http://www.columbiapa.org/,,,,,,,,,,
Pennsylavania,elk,None,www.co.elk.pa.us,,,,,,,,,,
Pennsylavania,jefferson,None,https://www.jeffersoncountypa.com/,,,,,,,,,,
Pennsylavania,juniata,None,http://www.co.juniata.pa.us/,,,,,,,,,,
Pennsylavania,lawrence,None,http://co.lawrence.pa.us/,,,,,,,,,,
Pennsylavania,lebanon,None,http://www.lebcounty.org/Pages/default.aspx,,,,,,,,,,
Pennsylavania,lehigh,None,https://www.lehighcounty.org/,,,,,,,,,,
Pennsylavania,lycoming,http://www.lyco.org/Departments/Prison/InmateSearch.aspx,,,,,,,,,,,
Pennsylavania,mercer,None,https://www.mcc.co.mercer.pa.us/,,,,,,,,,,
Pennsylavania,northampton,None,https://www.northamptoncounty.org/,,,,,,,,,,
Pennsylavania,philadelphia,None,http://www.phila.gov,,,,,,,,,,
Pennsylavania,potter,http://pottercountysheriff.org/ROSTER/PrisonerAndTheirOffensesReport.pdf,,,,,,,,,,,
Pennsylavania,schuylkill,None,https://www.co.schuylkill.pa.us/,,,,,,,,,,
Pennsylavania,susquehanna,None,http://susqco.com/,,,,,,,,,,
Pennsylavania,venago,None,http://www.co.venango.pa.us/,,,,,,,,,,
Pennsylavania,washington,None,https://www.co.washington.pa.us/,,,,,,,,,,
Pennsylavania,westmoreland,http://apps.co.westmoreland.pa.us/prison/PrisonInmates/Prison_inmates.asp,,,,,,,,,,,
Rhode,new port,None,http://www.cityofnewport.com/,,,,,,,,,,
Rhode,rhode island,None,http://www.doc.ri.gov/inmate_search/search.php,http://www.doc.ri.gov/inmate_search/search_results.php,,,,,,,,,
Rhode,washington,None,http://www.doc.ri.gov/inmate_search/search.php,,,,,,,,,,
South Carolina,aiken,None,https://www.aikencountysc.gov/,,,,,,,,,,
South Carolina,anderson,None,https://www.andersoncountysc.org/,,,,,,,,,,
South Carolina,bamberg,None,http://www.bambergcountysc.gov/,,,,,,,,,,
South Carolina,beaufort,http://mugshots.bcgov.net/booked3.xml,,http://www.bcgov.net/departments/public-safety/detention-center/inmate-inquiry.php,,,,,,,,,
South Carolina,berkeley,None,,https://www.berkeleycountysc.gov/drupal/inmatelookup,,,,,,,,,
South Carolina,charleston,None,https://www.charlestoncounty.org/,,,,,,,,,,
South Carolina,chestefield,None,http://www.chesterfieldcountysc.com/,,,,,,,,,,
South Carolina,clarendon,None,http://clarendoncountygov.org/,,,,,,,,,,
South Carolina,darlington,http://24.106.185.194/dcn/inmates,,,,,,,,,,,
South Carolina,dillon,None,http://dilloncounty.sc.gov/,,,,,,,,,,
South Carolina,edgefield,None,http://www.edgefieldcounty.sc.gov/,,,,,,,,,,
South Carolina,florence,None,http://www.sccounties.org/florence,,,,,,,,,,
South Carolina,georgetown,None,http://www.georgetowncountysc.org/,,,,,,,,,,
South Carolina,greenville,https://app.greenvillecounty.org/inmate_search.htm,,,,,,,,,,,
South Carolina,horry,http://p2c.cityofmyrtlebeach.com/p2c/jailinmates.aspx,,,,,,,,,,,
South Carolina,jasper,None,http://www.jaspercountysc.gov/,,,,,,,,,,
South Carolina,kershaw,None,http://www.kershaw.sc.gov,,,,,,,,,,
South Carolina,laurens,None,https://laurenscounty.us/,,,,,,,,,,
South Carolina,lexington,None,http://www.lex-co.com/,,,,,,,,,,
South Carolina,marlboro,None,http://www.marlborocounty.sc.gov/,,,,,,,,,,
South Carolina,newberry,http://info.legacyinmate.com/newberry/,,,,,,,,,,,
South Carolina,orangeburg,None,https://www.orangeburgcounty.org,,,,,,,,,,
South Carolina,pickens,http://www.pickenscodetention.org/dcn/inmates,,,,,,,,,,,
South Carolina,rock hill,None,http://www.cityofrockhill.com/,,,,,,,,,,
South Carolina,saluda,None,http://saludacounty.sc.gov/,,,,,,,,,,
South Carolina,spartanburg,http://www.spartanburgsheriff.org/bookings.php,,,,,,,,,,,
South Carolina,sumter lee,None,www.sumtercountysc.org,,,,,,,,,,
South Carolina,new york,None,https://www.yorkcountygov.com/,,,,,,,,,,
South Carolina,gaffney,None,http://www.getintogaffney.com/,,,,,,,,,,
South Carolina,myrtle,None,http://www.usdirectoryfinder.com/state/south-carolina/inmate-locator/myrtle-beach-county-sc-jail-inmates/,,,,,,,,,,
South Carolina,north charleston,None,http://www.northcharleston.org/,,,,,,,,,,
South Dakota,butte,None,https://www.buttesd.org/,,,,,,,,,,
South Dakota,clay,https://clay-so-sd.zuercherportal.com/#/inmates,,,,,,,,,,,
South Dakota,custer,None,http://www.custercountysd.com/,,,,,,,,,,
South Dakota,deuel,None,https://www.deuelcountysd.com/,,,,,,,,,,
South Dakota,douglas,None,https://www.dcsdk12.org/,,,,,,,,,,
South Dakota,fallriver,None,http://fallriver.sdcounties.org,,,,,,,,,,
South Dakota,grant,None,https://grantcounty.sd.gov/,,,,,,,,,,
South Dakota,gregory,None,http://www.cityofgregory.com/,,,,,,,,,,
South Dakota,hamlin,None,http://www.hamlincountysd.org,,,,,,,,,,
South Dakota,harding,None,https://hardingcounty.org/index.html,,,,,,,,,,
South Dakota,hughes,None,https://hughescounty.org,,,,,,,,,,
South Dakota,jackson,None,http://www.southdakotasheriffs.org/jackson.htm,,,,,,,,,,
South Dakota,meade,None,https://www.meadecounty.org,,,,,,,,,,
South Dakota,mellette,None,http://www.southdakotasheriffs.org/mellette.htm,,,,,,,,,,
South Dakota,minnehah,None,http://www.minnehahacounty.org/,,,,,,,,,,
South Dakota,pennington,None,http://www.pennco.org,,,,,,,,,,
South Dakota,potter,None,http://www.southdakotasheriffs.org/faulk.htm,,,,,,,,,,
South Dakota,roberts,None,http://roberts.sdcounties.org,,,,,,,,,,
South Dakota,shannon,None,http://oglalalakota.sdcounties.org,,,,,,,,,,
South Dakota,stanley,None,https://www.stanleycounty.org/,,,,,,,,,,
South Dakota,todd,None,http://www.tcsdk12.org/,,,,,,,,,,
South Dakota,tripp,None,http://www.trippcounty.us/,,,,,,,,,,
South Dakota,walworth,None,http://walworthco.org/,,,,,,,,,,
South Dakota,yankton,None,http://www.co.yankton.sd.us/,,,,,,,,,,
South Dakota,ziebach,None,http://www.southdakotasheriffs.org/ziebach.htm,,,,,,,,,,
Tennessee,anderson,http://www.tnacso.net/jail/,,,,,,,,,,,
Tennessee,bledsoe,None,http://bledsoetn.com/,,,,,,,,,,
Tennessee,blount,None,http://www.bcso.com/,,,,,,,,,,
Tennessee,campbell,None,http://www.campbellcountytn.gov/,,,,,,,,,,
Tennessee,cannon,None,http://cannontn.com/,,,,,,,,,,
Tennessee,carter,https://jailtracker.com/jtclientweb/(S(3bgmmz55ppvt4tjcmldqt5vo))/jailtracker/index/Carter_County_TN/,,,,,,,,,,,
Tennessee,clay,None,http://www.ctas.tennessee.edu/county/clay,,,,,,,,,,
Tennessee,davidson,None,,http://dcso.nashville.gov/,,,,,,,,,
Tennessee,decatur,None,http://www.decaturcountytn.org/,,,,,,,,,,
Tennessee,dekalb,None,http://www.dekalbtennessee.com/,,,,,,,,,,
Tennessee,franklin,None,http://www.franklincotn.us/,,,,,,,,,,
Tennessee,grainger,None,http://www.grainger.k12.tn.us/,,,,,,,,,,
Tennessee,greene,None,https://www.greenecountytngov.com,,,,,,,,,,
Tennessee,hamblen,None,http://www.hamblencountytn.gov/,,,,,,,,,,
Tennessee,hamilton,http://www.hcsheriff.gov/cor/iio/full_list.php,,,,,,,,,,,
Tennessee,hannock,None,http://www.hancockcountytn.com/,,,,,,,,,,
Tennessee,hardin,None,https://www.hardincountygovernment.org/,,,,,,,,,,
Tennessee,hickman,None,https://www.hickmancountytn.com/,,,,,,,,,,
Tennessee,jackson,None,http://www.jacksoncotn.com/,,,,,,,,,,
Tennessee,jefferson,None,http://www.jeffersoncountytn.gov/,,,,,,,,,,
Tennessee,johnson,None,http://johnsoncountytnchamber.org/,,,,,,,,,,
Tennessee,kingsport,None,https://www.kingsporttn.gov/,,,,,,,,,,
Tennessee,knox,http://www.knoxsheriff.org/inmate/index.php,,,,,,,,,,,
Tennessee,lake,None,http://lakecountyecd.com/,,,,,,,,,,
Tennessee,lewis,None,http://www.lewiscountytn.com/,,,,,,,,,,
Tennessee,madison,None,http://www.co.madison.tn.us/,,,,,,,,,,
Tennessee,marion,None,https://marioncountytn.net/,,,,,,,,,,
Tennessee,maury,None,http://www.maurycounty-tn.gov/,,,,,,,,,,
Tennessee,mcminn,None,http://www.mcminncountytn.gov/,,,,,,,,,,
Tennessee,monroe,None,https://monroetn.com/,,,,,,,,,,
Tennessee,montgomery,None,,https://mcgtn.org/sheriff/inmate-roster,,,,,,,,,
Tennessee,moore,None,http://www.lynchburgtn.com/,,,,,,,,,,
Tennessee,overton,None,http://www.overtoncountytn.com/,,,,,,,,,,
Tennessee,rhea,None,http://rheacountytn.gov/,,,,,,,,,,
Tennessee,robertson,http://50.234.4.112/dcn/inmates,,,,,,,,,,,
Tennessee,shelby,http://injail.shelby-sheriff.org/kiosk_.php,,,,,,,,,,,
Tennessee,smith,None,http://www.smithcountychamber.org/,,,,,,,,,,
Tennessee,stewart,http://104.201.108.242/,,,,,,,,,,,
Tennessee,summer,None,https://www.sumnertn.org/,,,,,,,,,,
Tennessee,wilson,None,https://www.wilsoncountytn.gov/,,,,,,,,,,
Texas,aransas,https://www.aransascounty.org/detentioncenter/inmates.php,,,,,,,,,,,
Texas,amarillo,http://www.rc-sheriff.com/jail-roster.php,,,,,,,,,,,
Texas,anderson,None,http://www.co.anderson.tx.us/,,,,,,,,,,
Texas,andrews,None,www.co.andrews.tx.us,,,,,,,,,,
Texas,atascosa,None,http://www.atascosacounty.texas.gov/,,,,,,,,,,
Texas,bandera,None,http://www.banderacounty.org/,,,,,,,,,,
Texas,bastrop,None,http://www.co.bastrop.tx.us,,,,,,,,,,
Texas,baytown,None,http://www.baytown.org/,,,,,,,,,,
Texas,bell,http://www.bellcountydetention.com/bell_inmatelist.html,,,,,,,,,,,
Texas,bexar,http://www.thebexarcountyjail.com/daily-arrests/bexar-county-jail-arrests-releases-05-19-2018/,,,,,,,,,,,
Texas,blanco,None,http://www.co.blanco.tx.us/,,,,,,,,,,
Texas,brazoria,None,http://brazoriacountytx.gov/,,,,,,,,,,
Texas,brewster,None,http://www.brewstercountytx.com/,,,,,,,,,,
Texas,brown,None,http://www.browncountytx.org/,,,,,,,,,,
Texas,calhoun,None,http://www.calhouncotx.org/,,,,,,,,,,
Texas,cameron,None,http://www.co.cameron.tx.us,,,,,,,,,,
Texas,chambers,None,http://www.co.chambers.tx.us/,,,,,,,,,,
Texas,childress,None,http://www.childresscountytexas.us,,,,,,,,,,
Texas,coastal bend,None,http://www.coastalbendtexas.com/,,,,,,,,,,
Texas,collin,None,,https://apps.collincountytx.gov/judicialrecords/inmate,,,,,,,,,
Texas,colorado,None,http://www.co.colorado.tx.us/,,,,,,,,,,
Texas,comal,None,http://www.co.comal.tx.us/,,,,,,,,,,
Texas,concho,None,http://www.conchovalleyhomepage.com/,,,,,,,,,,
Texas,cooke,None,http://www.co.cooke.tx.us/,,,,,,,,,,
Texas,coryell,None,http://www.coryellcounty.org/,,,,,,,,,,
Texas,cottle,None,http://www.co.cottle.tx.us/,,,,,,,,,,
Texas,dallam,None,http://www.dallam.org,,,,,,,,,,
Texas,dallas,None,http://www.dallascounty.org/,,,,,,,,,,
Texas,dallas south tower,None,http://www.dallascounty.org/,,,,,,,,,,
Texas,dallas suzzane,None,http://www.dallascounty.org/,,,,,,,,,,
Texas,dawson,None,http://www.co.dawson.tx.us/,,,,,,,,,,
Texas,delta,None,http://www.deltacountytx.com/,,,,,,,,,,
Texas,denton,https://dpdjailview.cityofdenton.com/,,,,,,,,,,,
Texas,denton minimum ,None,,http://justice1.dentoncounty.com/PublicAccess/JailingSearch.aspx?ID=400,,,,,,,,,
Texas,dickens,None,http://www.co.dickens.tx.us/,,,,,,,,,,
Texas,duval,None,http://www.co.duval.tx.us/,,,,,,,,,,
Texas,ector,http://www.ectorcountysheriff.us/daily.txt,,,,,,,,,,,
Texas,edwards,None,http://www.co.edwards.tx.us/,,,,,,,,,,
Texas,el paso,None,,http://casesearch.epcounty.com/PublicAccess/JailingSearch.aspx?ID=400,,,,,,,,,
Texas,falls,None,http://www.co.falls.tx.us/,,,,,,,,,,
Texas,fayette,None,http://www.co.fayette.tx.us/,,,,,,,,,,
Texas,fort bend,None,https://www.fortbendcountytx.gov/,,,,,,,,,,
Texas,frisco,None,,https://apps.collincountytx.gov/judicialrecords/inmate,,,,,,,,,
Texas,gaines,None,http://www.co.gaines.tx.us/,,,,,,,,,,
Texas,galveston,None,http://www.galvestoncountytx.gov/Pages/home.aspx,,,,,,,,,,
Texas,gonzales,None,http://www.co.gonzales.tx.us/,,,,,,,,,,
Texas,grand prairie,None,https://www.gptx.org/,,,,,,,,,,
Texas,gregg,None,http://www.co.gregg.tx.us/,,,,,,,,,,
Texas,guadalupe,None,http://www.co.guadalupe.tx.us,,,,,,,,,,
Texas,hansford,None,http://www.co.hansford.tx.us/,,,,,,,,,,
Texas,hardin,None,http://www.co.hardin.tx.us/,,,,,,,,,,
Texas,harris,None,https://www.harriscountytx.gov/,,,,,,,,,,
Texas,harrison,None,http://harrisoncountytexas.org/,,,,,,,,,,
Texas,hays,None,http://www.co.hays.tx.us/,,,,,,,,,,
Texas,hidalgo,None,https://www.hidalgocounty.us/,,,,,,,,,,
Texas,hood,https://www.co.hood.tx.us/365/Bond-Page,,,,,,,,,,,
Texas,hopkins,None,http://www.hopkinscountytx.org/,,,,,,,,,,
Texas,hunt,None,http://www.huntcounty.net,,,,,,,,,,
Texas,jack,None,http://www.jackcounty.org/,,,,,,,,,,
Texas,jasper,None,http://www.co.jasper.tx.us/,,,,,,,,,,
Texas,jefferson,None,http://www.co.jefferson.tx.us/,,,,,,,,,,
Texas,kaufman,http://12.14.175.12/dcn/inmateGrid.aspx,,,,,,,,,,,
Texas,kenedy,None,http://www.co.kenedy.tx.us/,,,,,,,,,,
Texas,kent,None,http://www.kentcountytexas.us,,,,,,,,,,
Texas,kileen,None,,http://nwweb.co.bell.tx.us/NewWorld.Aegis.WebPortal/Corrections/InmateInquiry.aspx,,,,,,,,,
Texas,king,None,http://www.kingcountytexas.us/,,,,,,,,,,
Texas,salle,None,http://www.co.la-salle.tx.us/,,,,,,,,,,
Texas,lewisville,None,,http://justice1.dentoncounty.com/PublicAccess/JailingSearch.aspx?ID=400,,,,,,,,,
Texas,liberty,None,http://www.co.liberty.tx.us/,,,,,,,,,,
Texas,limestone,None,http://www.co.limestone.tx.us/,,,,,,,,,,
Texas,longview,None,https://longviewtexas.gov/,,,,,,,,,,
Texas,lynn,None,http://www.co.lynn.tx.us/,,,,,,,,,,
Texas,maverick,None,http://www.co.maverick.tx.us/,,,,,,,,,,
Texas,mcallen,None,http://www.mcallen.net/,,,,,,,,,,
Texas,mclennan,None,https://www.co.mclennan.tx.us/,,,,,,,,,,
Texas,mesquite,None,https://www.cityofmesquite.com/,,,,,,,,,,
Texas,muerer,None,,,,,,,,,,,
Texas,midland,None,https://www.co.midland.tx.us/,,,,,,,,,,
Texas,montague,None,http://www.co.montague.tx.us/,,,,,,,,,,
Texas,morris,None,http://www.co.morris.tx.us/,,,,,,,,,,
Texas,navarro,None,http://www.co.navarro.tx.us/,,,,,,,,,,
Texas,newton,None,http://www.co.newton.tx.us/,,,,,,,,,,
Texas,nueces,None,http://www.nuecesco.com,,,,,,,,,,
Texas,ochiltree,None,http://www.co.ochiltree.tx.us/,,,,,,,,,,
Texas,palo,None,http://www.co.palo-pinto.tx.us/,,,,,,,,,,
Texas,parker,None,https://www.parkercountytx.com/,,,,,,,,,,
Texas,pasadena,None,http://www.ci.pasadena.tx.us/,,,,,,,,,,
Texas,pearland,https://p2c.pearlandtx.gov/jailinmates.aspx,,,,,,,,,,,
Texas,plano,None,,https://apps.collincountytx.gov/judicialrecords/inmate,,,,,,,,,
Texas,polk,None,http://www.co.polk.tx.us/,,,,,,,,,,
Texas,randall,http://www.rc-sheriff.com/jail-roster.php,,,,,,,,,,,
Texas,real,None,http://www.co.real.tx.us/,,,,,,,,,,
Texas,reeves,None,,https://www.bop.gov/inmateloc/,,,,,,,,,
Texas,rockwall,None,https://www.rockwallcountytexas.com/,,,,,,,,,,
Texas,runnels,None,http://www.co.runnels.tx.us/,,,,,,,,,,
Texas,rusk,None,http://www.co.rusk.tx.us/,,,,,,,,,,
Texas,san augustine,None,http://www.co.san-augustine.tx.us/,,,,,,,,,,
Texas,san jacinto,None,http://www.co.san-jacinto.tx.us/,,,,,,,,,,
Texas,san saba,None,http://www.co.san-saba.tx.us/,,,,,,,,,,
Texas,somervell,None,http://www.somervell.co/,,,,,,,,,,
Texas,starr,None,http://www.co.starr.tx.us/,,,,,,,,,,
Texas,sugar land,None,,https://www.fortbendcountytx.gov/government/departments/administration-of-justice/sheriff-s-office/bureaus-divisions/detention-division/jail-public-information-inquiry,,,,,,,,,
Texas,swisher,None,http://www.co.swisher.tx.us/,,,,,,,,,,
Texas,tarrant,None,,https://ijis.tarrantcounty.com/inmatesearch/,,,,,,,,,
Texas,throckmorton,None,http://www.throckmortontx.org/index.html,,,,,,,,,,
Texas,travis,None,https://www.traviscountytx.gov/,,,,,,,,,,
Texas,tyler,None,http://www.co.tyler.tx.us/,,,,,,,,,,
Texas,upshur,None,http://www.countyofupshur.com,,,,,,,,,,
Texas,walker,None,http://www.co.walker.tx.us/,,,,,,,,,,
Texas,waller,None,http://www.co.waller.tx.us/,,,,,,,,,,
Texas,washington,None,http://www.co.washington.tx.us/,,,,,,,,,,
Texas,wayne mccollum,None,,http://elliscountysheriff.com/index.php?option=com_content&view=article&id=17&Itemid=30,,,,,,,,,
Texas,webster,http://p2c.websterpd.com/jailinmates.aspx,,,,,,,,,,,
Texas,wharton,None,http://www.co.wharton.tx.us/,,,,,,,,,,
Texas,wichita,None,http://www.co.wichita.tx.us,,,,,,,,,,
Texas,williamson,None,,http://www.wilco.org/CountyDepartments/SheriffsOffice/Corrections/tabid/602/language/en-US/Default.aspx,,,,,,,,,
Texas,wilson,None,http://www.co.wilson.tx.us/,,,,,,,,,,
Texas,winkler,None,http://www.co.winkler.tx.us/,,,,,,,,,,
Texas,wise,http://co.wise.tx.us/jailroster.pdf,,,,,,,,,,,
Texas,austin,None,https://www.austintexas.org/,,,,,,,,,,
Texas,fort worth,None,,https://ijis.tarrantcounty.com/inmatesearch/,,,,,,,,,
Texas,houston,None,,http://mycity.houstontx.gov/jails/,,,,,,,,,
Texas,irving,lists.cityofirving.org/in-custody/jail_incustody.pdf,,,,,,,,,,,
Texas,mansfield,http://p2c.mansfieldtexas.gov/jailinmates.aspx,,,,,,,,,,,
Utah,davis,None,http://www.daviscountyutah.gov,,,,,,,,,,
Utah,duchesne,None,http://www.duchesne.utah.gov/,,,,,,,,,,
Utah,garfield,http://gcutsheriff.com/inmate-booking/,,,,,,,,,,,
Utah,grand ,None,http://www.grandcountyutah.net/,,,,,,,,,,
Utah,iron,https://www.ironsheriff.net/jail/inmate-bookings/,,,,,,,,,,,
Utah,juab,None,http://www.co.juab.ut.us/,,,,,,,,,,
Utah,morgan,None,http://www.morgan-county.net/,,,,,,,,,,
Utah,old jail,None,,http://criminalpages.com/?addPixel=yes&s=rw&source=stonebug&tid=crptxt11,,,,,,,,,
Utah,piute,None,http://www.piute.org/,,,,,,,,,,
Utah,salt lake,None,https://slco.org/,,,,,,,,,,
Utah,san juan,None,https://sanjuancounty.org/,,,,,,,,,,
Utah,savier,None,http://www.sevierutah.net/,,,,,,,,,,
Utah,utah,http://www.co.utah.ut.us/Dept/Sheriff/Corrections/InmateActiveResults.asp,,,,,,,,,,,
Utah,wasatch,http://www.wasatch.utah.gov/Portals/0/Sheriff/Pdfs/document.pdf,,,,,,,,,,,
Utah,washington,None,https://www.washco.utah.gov/,,,,,,,,,,
Utah,weber,http://www3.co.weber.ut.us/sheriff/roster/,,,,,,,,,,,
Vermont,bennington,None,http://www.bcrcvt.org/,,,,,,,,,,
Vermont,essex,None,http://www.vtsheriffs.com/essex-county.php?id=5,,,,,,,,,,
Vermont,franklin,None,https://www.fcrccvt.com/,,,,,,,,,,
Vermont,grand isle,None,http://www.grandislevt.org/,,,,,,,,,,
Vermont,washington,None,http://www.vtsheriffs.com/washington-county.php?id=12,,,,,,,,,,
Vermont,windsor,None,http://www.vtsheriffs.com/windsor-county.php?id=14,,,,,,,,,,
Virginia,abingdon,None,http://www.swvrja.org/,,,,,,,,,,
Virginia,accomack,None,https://www.co.accomack.va.us/,,,,,,,,,,
Virginia,arlington,None,https://www.arlingtonva.us/,,,,,,,,,,
Virginia,augusta,None,https://www.augusta.va.gov/,,,,,,,,,,
Virginia,bedford,None,http://www.bedfordva.gov/,,,,,,,,,,
Virginia,bristol,None,https://www.bristolva.org/,,,,,,,,,,
Virginia,central,None,http://www.centralvirginia.org/,,,,,,,,,,
Virginia,charlotte,None,http://www.charlotteva.com/,,,,,,,,,,
Virginia,charlottesville,None,http://www.charlottesville.org/,,,,,,,,,,
Virginia,chesapeake,None,http://www.cityofchesapeake.net/,,,,,,,,,,
Virginia,culperper,None,http://www.culpepercounty.gov/,,,,,,,,,,
Virginia,cumberland,None,http://www.cumberlandcounty.virginia.gov/,,,,,,,,,,
Virginia,danville,None,https://www.danville-va.gov/,,,,,,,,,,
Virginia,duffield,None,https://www.virginia.org/cities/Duffield/,,,,,,,,,,
Virginia,emporia,None,http://emporia.mapsdirect.net/Account/Logon,,,,,,,,,,
Virginia,essex,None,http://www.essex-virginia.org/,,,,,,,,,,
Virginia,fairfax,None,https://www.fairfaxcounty.gov,,,,,,,,,,
Virginia,falls church,None,https://www.fallschurchva.gov/,,,,,,,,,,
Virginia,fauquier,None,http://www.fauquiercounty.gov/,,,,,,,,,,
Virginia,franklin,None,http://www.franklincountyva.gov/,,,,,,,,,,
Virginia,grayson,None,http://www.graysoncountyva.gov/,,,,,,,,,,
Virginia,hailfax,http://plnet.brrja.state.va.us/halifax/,,,,,,,,,,,
Virginia,hampton,None,https://hampton.gov/,,,,,,,,,,
Virginia,harrisonburgh,None,https://www.harrisonburgva.gov/,,,,,,,,,,
Virginia,henrico,None,https://henrico.us/,,,,,,,,,,
Virginia,henrico west,None,https://henrico.us/,,,,,,,,,,
Virginia,isle of wight,None,http://www.co.isle-of-wight.va.us/,,,,,,,,,,
Virginia,king,None,http://wingkingonline.com/,,,,,,,,,,
Virginia,king william,None,http://kingwilliamcounty.us/,,,,,,,,,,
Virginia,lexington,None,https://lexingtonvirginia.com/,,,,,,,,,,
Virginia,louisa,None,https://www.louisacounty.com/,,,,,,,,,,
Virginia,manassas,None,https://www.cityofmanassaspark.us/,,,,,,,,,,
Virginia,mathews,None,http://www.mathewscountyva.gov/,,,,,,,,,,
